DICT_ID	DICT_NM	DATA_TYPE	SYSTEM_TYPE
3450	逆転補充リスト出力		wms
3451	ライン間開差確認		wms
3452	仕分作業完了登録		wms
3453	配車実績入力		wms
3454	棚在庫メンテナンス  		wms
3455	方面属性マスタメンテナンス		wms
3456	補充倍率マスタメンテナンス		wms
3457	仕分場構成マスタメンテナンス		wms
3458	銘柄カテゴリメンテナンス		wms
3459	梱包箱情報マスタメンテナンス		wms
3460	ユーザマスタメンテナンス		wms
3461	特約店マスタメンテナンス		wms
3462	ロケーションマスタメンテナンス		wms
3463	拠点別銘柄制御マスタメンテナンス		wms
3464	たな卸実施日マスタメンテナンス		wms
3465	引当制御マスタメンテナンス		wms
3466	入庫銘柄組替マスタ登録		wms
3467	受入デザインマスタメンテナンス		wms
3468	センタマスタメンテナンス		wms
3469	荷姿グループマスタメンテナンス		wms
3470	追跡情報確認		wms
3471	製品追跡情報(仕分店単位)		wms
3472	作業量照会		wms
3473	印刷サービス情報メンテナンス		wms
3474	SD管理マスタメンテナンス		wms
3475	ロケーション一括変更(アップロード)		wms
3476	権限マスタメンテナンス		wms
3477	権限グループマスタメンテナンス		wms
3478	帳票レイアウトマスタメンテナンス		wms
3479	センタ別区分値マスタメンテナンス		wms
3480	区分値マスタメンテナンス		wms
3481	画面マスタメンテナンス		wms
3482	メニューマスタメンテナンス		wms
3483	SD辞書マスタメンテナンス		wms
3484	SD辞書カルチャマスタメンテナンス		wms
3485	SDメッセージマスタメンテナンス		wms
3486	tsn		wms
3487	予定		wms
3488	滅却完了		wms
3489	本社営業統括部		wms
3490	本社営業部		wms
3491	資金部		wms
3492	JT受注センター		wms
3493	JT本社物流		wms
3494	TS本社		wms
3495	TS受注センター		wms
3496	FAXセンター		wms
3497	物流センター		wms
3498	製造工場		wms
3499	基地圏		wms
3500	流通基地		wms
3501	保税基地		wms
3502	流通センター		wms
3503	TC		wms
3504	TD		wms
3505	デポ		wms
3506	離島倉庫		wms
3507	不適品センター		wms
3508	輸入保税基地		wms
3509	払出倉庫		wms
3510	払出枝倉庫		wms
3511	ライン		wms
3512	ラック		wms
3513	ブロック		wms
3514	融通		wms
3515	引取場		wms
3516	入庫場		wms
3517	保管場		wms
3518	検査場		wms
3519	棚出場		wms
3520	積替場		wms
3521	仕分場		wms
3522	出庫場		wms
3523	不良品置場		wms
3524	移動中ロケ		wms
3525	仕分		wms
3526	棚出(単品)		wms
3527	はい替		wms
3528	分割はい替		wms
3529	パレタイズ検品		wms
3530	積替場受入検品		wms
3531	ロット属性変更		wms
3532	パレタイズ検品（段ボール追加）		wms
3533	段ボール状態登録		wms
3534	国免在庫引当		wms
3535	パレットはり紙登録		wms
3536	移行ツール		wms
3537	段ボール状態取消		wms
3538	カートン詰合せ		wms
3539	CAPセンター取扱以外銘柄		wms
3540	CAPセンター取扱銘柄		wms
3541	未貼付		wms
3542	貼付済		wms
3543	格納済		wms
3544	国産		wms
3545	輸入		wms
3546	シンボル作成		wms
3547	シンボル貼付済		wms
3548	パレタイザ投入済		wms
3549	パレタイズ済		wms
3550	はり紙検品済		wms
3551	棚出リスト（端数）		wms
3552	棚出リスト（単品）		wms
3553	パレット明細（単品）		wms
3554	パレット明細（端数）		wms
3555	仕分場受入検品リスト		wms
3556	パレット内個体情報コード一覧		wms
3557	段落とし指示書		wms
3558	パレット明細（段落とし・端数）		wms
3559	自動作成		wms
3560	事前作成		wms
3561	手動作成		wms
3562	輸入品		wms
3563	国産品		wms
3564	保税通関システム		wms
3565	JT		wms
3566	新規(輸入)		wms
3567	新規(国免)		wms
3568	商社通関		wms
3569	輸入免税		wms
3570	通関のみ		wms
3571	倉庫間移動		wms
3572	積戻し		wms
3573	滅却その他		wms
3574	サンプル		wms
3575	需給(定期)		wms
3576	仮引当		wms
3577	卸代行		wms
3578	定期払出		wms
3579	仮一次輸送		wms
3580	需給(臨時)		wms
3581	販物登録済		wms
3582	依頼前計画		wms
3583	臨時要請払		wms
3584	臨時払出		wms
3585	ボール割		wms
3586	国内免税品		wms
3587	国免倉庫間移動		wms
3588	自拠点戻し		wms
3589	簡易出庫		wms
3590	未検査		wms
3591	検査中		wms
3592	検査済		wms
3593	受注番号付加コード		wms
3594	倉庫内		wms
3595	操作		wms
3596	ロケ移動		wms
3597	移行		wms
3598	不良品		wms
3599	検査		wms
3600	輸入倉庫		wms
3601	国免倉庫		wms
3602	空港		wms
3603	機内		wms
3604	外航船		wms
3605	未開封		wms
3606	開封済		wms
3607	-		wms
3608	異常品		wms
3609	保留品		wms
3610	ソフトパーセル		wms
3611	ハードパック		wms
3612	缶詰		wms
3613	袋詰		wms
3614	ワイドパック		wms
3615	シェル・スラ		wms
3616	Q		wms
3617	R		wms
3618	S		wms
3619	T		wms
3620	U		wms
3621	V		wms
3622	W		wms
3623	X		wms
3624	Z		wms
3625	1		wms
3626	2		wms
3627	4		wms
3628	5		wms
3629	6		wms
3630	7		wms
3631	8		wms
3632	9		wms
3633	0		wms
3634	H		wms
3635	I		wms
3636	J		wms
3637	K		wms
3638	L		wms
3639	ラベルプリンタ		wms
3640	ラベルプリンタ（ポータル）		wms
3641	トラック１０ｔ		wms
3642	トラック  ４ｔ		wms
3643	コンテナＰ		wms
3644	コンテナ３１ｆｔ　		wms
3645	海上コンテナ５ｔ		wms
3646	海上コンテナ１０ｔ		wms
3647	海上トレーラ		wms
3648	路線　バラ		wms
3649	路線　パレ		wms
3650	Ａｉｒ便		wms
3651	宅配便		wms
3652	巡回 東京-王子		wms
3653	巡回 千葉-王子		wms
3654	巡回 千葉-東京		wms
3655	巡回千葉-東京-王子		wms
3656	巡回千葉-東京-王子 10		wms
3657	巡回-神戸-大阪-泉大津		wms
3658	巡回-神戸-大阪-泉大津 10		wms
3659	巡回-神戸-大阪		wms
3660	巡回-神戸-泉大津		wms
3661	巡回-泉大津-大阪		wms
3662	紙巻		wms
3663	刻み		wms
3664	パイプ		wms
3665	葉巻		wms
3666	嗅ぎたばこ		wms
3667	かみたばこ		wms
3668	第１種本則分		wms
3669	第２種		wms
3670	第３種		wms
3671	第４種		wms
3672	第１種暫定分		wms
3673	かみ用		wms
3674	かぎ用		wms
3675	格納先予定リスト		wms
3676	パレットはり紙作成		wms
3677	在庫調査指示リスト		wms
3678	在庫調査差異リスト		wms
3679	ロット別在庫表		wms
3680	棚出引当不能リスト		wms
3681	棚出リスト(単品)		wms
3682	棚出リスト(端数)		wms
3683	国内免税 在庫照合リスト		wms
3684	棚出済リスト（単品）		wms
3685	棚出済リスト（端数）		wms
3686	在庫調査指示リスト（入出庫ロケのみ）		wms
3687	輸入製品在庫照合リスト		wms
3688	差分		wms
3689	ZZZZ		wms
3690	代表QR出力バッチ		wms
3691	シンボル印刷ファイル送信		wms
3692	代表QRブランク画像		wms
3693	QRイメージ作成パス（DBサーバ）		wms
3694	代表QRイメージパス（APサーバ）		wms
3695	製品追跡カートン出庫保存日数		wms
3696	森本倉庫		wms
3697	tsn　大井倉庫		wms
3698	tsn　六甲倉庫		wms
3699	渋沢倉庫		wms
3700	tsn　CAPセンター		wms
3701	ケイヒン倉庫５Ｆ		wms
3702	丸運倉庫		wms
3703	ケイヒン倉庫２Ｆ		wms
3704	大井２号倉庫		wms
3705	ユニエックス倉庫		wms
3706	内外日東倉庫		wms
3707	澁澤倉庫　摩耶営業所		wms
3708	日通南東京		wms
3709	鈴与　倉庫		wms
3710	ケイヒン新お台場		wms
3711	栗林運輸		wms
3712	伊勢湾海運		wms
3713	澁澤　ワールド		wms
3714	ＹＣＣ		wms
3715	住友倉庫		wms
3716	東京海貨倉庫		wms
3717	札幌支店		wms
3718	釧路流通センター		wms
3719	青森配送センター		wms
3720	盛岡流通センター		wms
3721	仙台流通センター		wms
3722	水戸流通センター		wms
3723	宇都宮流通センター		wms
3724	高崎流通センター		wms
3725	埼玉流通センター		wms
3726	新座流通センター		wms
3727	千葉流通センター		wms
3728	羽田流通センター		wms
3729	東京支店		wms
3730	神奈川流通センター		wms
3731	新潟流通センター		wms
3732	松本流通センター		wms
3733	金沢流通センター		wms
3734	浜松流通センター		wms
3735	名古屋支店		wms
3736	大阪支店		wms
3737	泉大津流通センター		wms
3738	神戸流通センター		wms
3739	米子流通センター		wms
3740	岡山流通センター		wms
3741	広島流通センター		wms
3742	高松流通センター		wms
3743	福岡支店		wms
3744	小倉流通センター		wms
3745	鹿児島流通センター		wms
3746	沖縄流通センター		wms
3747	ＣＡＰ流通センター		wms
3748	京都流通センター		wms
3749	大井東センター		wms
3750	埼玉配送センター		wms
3751	滅却		wms
3752	属性一括変更		wms
3753	品目振替		wms
3754	属性変更		wms
3755	スルー		wms
3756	名義変更		wms
3757	仮想名義変更		wms
3758	倉庫間移動入荷		wms
3759	倉庫間移動出荷		wms
3760	移行時出庫		wms
3761	90		wms
3762	銘柄テーブル（シンボル貼付システム）（大井）正		wms
3763	銘柄テーブル（シンボル貼付システム）（大井）副		wms
3764	銘柄テーブル（シンボル貼付システム）（六甲）正		wms
3765	銘柄テーブル（シンボル貼付システム）（六甲）副		wms
3766	入庫作業情報ファイル（大井）正		wms
3767	入庫作業情報ファイル（大井）副		wms
3768	入庫作業情報ファイル（六甲）正		wms
3769	入庫作業情報ファイル（六甲）副		wms
3770	未		wms
3771	済		wms
3772	失敗		wms
3773	 		wms
3774	詰合せ		wms
3775	詰合せ（在庫区分混合）		wms
3776	未送信		wms
3777	送信中		wms
3778	送信済		wms
3779	送信保留中		wms
3780	送信対象外		wms
3781	ＭＯＳ送信済		wms
3782	インタフェース		wms
3783	受入検品		wms
3784	検査取消		wms
3785	仕分結果登録		wms
3786	仕分戻し		wms
3787	棚出取消		wms
3788	段ボール交換		wms
3789	画面登録		wms
3790	A101		wms
3791	A201		wms
3792	JP11		wms
3793	JP12		wms
3794	未作成		wms
3795	作成済		wms
3796	作成不可		wms
3797	1000		wms
3798	未実施		wms
3799	実施済		wms
3800	ＢＡＴ固定項目１		wms
3801	ＢＡＴ固定項目２		wms
3802	ＢＡＴ固定項目３		wms
3803	QA		wms
3804	QB		wms
3805	QC		wms
3806	QD		wms
3807	QE		wms
3808	QF		wms
3809	QG		wms
3810	QH		wms
3811	QI		wms
3812	QJ		wms
3813	QK		wms
3814	QL		wms
3815	RA		wms
3816	RB		wms
3817	RC		wms
3818	RE		wms
3819	RF		wms
3820	RG		wms
3821	RH		wms
3822	RI		wms
3823	RJ		wms
3824	RK		wms
3825	RL		wms
3826	SA		wms
3827	SB		wms
3828	SC		wms
3829	SD		wms
3830	SE		wms
3831	SF		wms
3832	SG		wms
3833	SH		wms
3834	SI		wms
3835	SJ		wms
3836	SK		wms
3837	SL		wms
3838	TA		wms
3839	TB		wms
3840	TE		wms
3841	TF		wms
3842	TG		wms
3843	TH		wms
3844	TI		wms
3845	TJ		wms
3846	TK		wms
3847	TL		wms
3848	UA		wms
3849	UB		wms
3850	UC		wms
3851	UD		wms
3852	UE		wms
3853	UF		wms
3854	UG		wms
3855	UH		wms
3856	UI		wms
3857	UJ		wms
3858	UK		wms
3859	UL		wms
3860	VA		wms
3861	VB		wms
3862	VC		wms
3863	VD		wms
3864	VE		wms
3865	VF		wms
3866	VG		wms
3867	VH		wms
3868	VI		wms
3869	VJ		wms
3870	VK		wms
3871	VL		wms
3872	WA		wms
3873	WB		wms
3874	WC		wms
3875	WD		wms
3876	WE		wms
3877	WF		wms
3878	WG		wms
3879	WH		wms
3880	WI		wms
3881	WJ		wms
3882	WK		wms
3883	WL		wms
3884	XA		wms
3885	XB		wms
3886	XC		wms
3887	XD		wms
3888	XE		wms
3889	XF		wms
3890	XG		wms
3891	XH		wms
3892	XI		wms
3893	XJ		wms
3894	XK		wms
3895	XL		wms
3896	YA		wms
3897	YB		wms
3898	YC		wms
3899	YD		wms
3900	YE		wms
3901	YF		wms
3902	YG		wms
3903	YH		wms
3904	YI		wms
3905	YJ		wms
3906	YK		wms
3907	YL		wms
3908	ZA		wms
3909	ZB		wms
3910	ZC		wms
3911	ZD		wms
3912	ZE		wms
3913	ZF		wms
3914	ZG		wms
3915	ZH		wms
3916	ZI		wms
3917	ZJ		wms
3918	ZK		wms
3919	ZL		wms
3920	引当不能リスト（記入用）帳票出力定義（札幌用）		wms
3921	引当不能リスト（記入用）帳票出力定義（釧路用）		wms
3922	引当不能リスト（記入用）帳票出力定義（盛岡用）		wms
3923	引当不能リスト（記入用）帳票出力定義（仙台用）		wms
3924	引当不能リスト（記入用）帳票出力定義（水戸用）		wms
3925	引当不能リスト（記入用）帳票出力定義（宇都宮用）		wms
3926	引当不能リスト（記入用）帳票出力定義（高崎用）		wms
3927	引当不能リスト（記入用）帳票出力定義（埼玉用）		wms
3928	引当不能リスト（記入用）帳票出力定義（新座用）		wms
3929	引当不能リスト（記入用）帳票出力定義（千葉用）		wms
3930	引当不能リスト（記入用）帳票出力定義（羽田用）		wms
3931	引当不能リスト（記入用）帳票出力定義（東京用）		wms
3932	引当不能リスト（記入用）帳票出力定義（神奈川用）		wms
3933	引当不能リスト（記入用）帳票出力定義（新潟用）		wms
3934	引当不能リスト（記入用）帳票出力定義（松本用）		wms
3935	引当不能リスト（記入用）帳票出力定義（金沢用）		wms
3936	引当不能リスト（記入用）帳票出力定義（浜松用）		wms
3937	引当不能リスト（記入用）帳票出力定義（名古屋用）		wms
3938	引当不能リスト（記入用）帳票出力定義（大阪用）		wms
3939	引当不能リスト（記入用）帳票出力定義（泉大津用）		wms
3940	引当不能リスト（記入用）帳票出力定義（神戸用）		wms
3941	引当不能リスト（記入用）帳票出力定義（米子用）		wms
3942	引当不能リスト（記入用）帳票出力定義（岡山用）		wms
3943	引当不能リスト（記入用）帳票出力定義（広島用）		wms
3944	引当不能リスト（記入用）帳票出力定義（高松用）		wms
3945	引当不能リスト（記入用）帳票出力定義（福岡用）		wms
3946	引当不能リスト（記入用）帳票出力定義（小倉用）		wms
3947	引当不能リスト（記入用）帳票出力定義（鹿児島用）		wms
3948	引当不能リスト（記入用）帳票出力定義（沖縄用）		wms
3949	引当不能リスト（記入用）帳票出力定義（青森用）		wms
3950	引当不能リスト（記入用）帳票出力定義（ＣＡＰ用）		wms
3951	引当不能リスト（記入用）帳票出力定義（京都用）		wms
3952	引当不能リスト（記入用）帳票出力定義（大井東用）		wms
3953	引当不能リスト（記入用）帳票出力定義（埼玉配送用）		wms
3954	引当不能リスト（実績用）帳票出力定義（札幌用）		wms
3955	引当不能リスト（実績用）帳票出力定義（釧路用）		wms
3956	引当不能リスト（実績用）帳票出力定義（盛岡用）		wms
3957	引当不能リスト（実績用）帳票出力定義（仙台用）		wms
3958	引当不能リスト（実績用）帳票出力定義（水戸用）		wms
3959	引当不能リスト（実績用）帳票出力定義（宇都宮用）		wms
3960	引当不能リスト（実績用）帳票出力定義（高崎用）		wms
3961	引当不能リスト（実績用）帳票出力定義（埼玉用）		wms
3962	引当不能リスト（実績用）帳票出力定義（新座用）		wms
3963	引当不能リスト（実績用）帳票出力定義（千葉用）		wms
3964	引当不能リスト（実績用）帳票出力定義（羽田用）		wms
3965	引当不能リスト（実績用）帳票出力定義（東京用）		wms
3966	引当不能リスト（実績用）帳票出力定義（神奈川用）		wms
3967	引当不能リスト（実績用）帳票出力定義（新潟用）		wms
3968	引当不能リスト（実績用）帳票出力定義（松本用）		wms
3969	引当不能リスト（実績用）帳票出力定義（金沢用）		wms
3970	引当不能リスト（実績用）帳票出力定義（浜松用）		wms
3971	引当不能リスト（実績用）帳票出力定義（名古屋用）		wms
3972	引当不能リスト（実績用）帳票出力定義（大阪用）		wms
3973	引当不能リスト（実績用）帳票出力定義（泉大津用）		wms
3974	引当不能リスト（実績用）帳票出力定義（神戸用）		wms
3975	引当不能リスト（実績用）帳票出力定義（米子用）		wms
3976	引当不能リスト（実績用）帳票出力定義（岡山用）		wms
3977	引当不能リスト（実績用）帳票出力定義（広島用）		wms
3978	引当不能リスト（実績用）帳票出力定義（高松用）		wms
3979	引当不能リスト（実績用）帳票出力定義（福岡用）		wms
3980	引当不能リスト（実績用）帳票出力定義（小倉用）		wms
3981	引当不能リスト（実績用）帳票出力定義（鹿児島用）		wms
3982	引当不能リスト（実績用）帳票出力定義（沖縄用）		wms
3983	引当不能リスト（実績用）帳票出力定義（青森用）		wms
3984	引当不能リスト（実績用）帳票出力定義（ＣＡＰ用）		wms
3985	引当不能リスト（実績用）帳票出力定義（京都用）		wms
3986	引当不能リスト（実績用）帳票出力定義（大井東用）		wms
3987	引当不能リスト（実績用）帳票出力定義（埼玉配送用）		wms
3988	受入検品パレットはり紙帳票出力定義（ＨＴ）（札幌用）		wms
3989	受入検品パレットはり紙帳票出力定義（ＨＴ）（釧路用）		wms
3990	受入検品パレットはり紙帳票出力定義（ＨＴ）（盛岡用）		wms
3991	受入検品パレットはり紙帳票出力定義（ＨＴ）（仙台用）		wms
3992	受入検品パレットはり紙帳票出力定義（ＨＴ）（水戸用）		wms
3993	受入検品パレットはり紙帳票出力定義（ＨＴ）（宇都宮用）		wms
3994	受入検品パレットはり紙帳票出力定義（ＨＴ）（高崎用）		wms
3995	受入検品パレットはり紙帳票出力定義（ＨＴ）（埼玉用）		wms
3996	受入検品パレットはり紙帳票出力定義（ＨＴ）（新座用）		wms
3997	受入検品パレットはり紙帳票出力定義（ＨＴ）（千葉用）		wms
3998	受入検品パレットはり紙帳票出力定義（ＨＴ）（羽田用）		wms
3999	受入検品パレットはり紙帳票出力定義（ＨＴ）（東京用）		wms
4000	受入検品パレットはり紙帳票出力定義（ＨＴ）（神奈川用）		wms
4001	受入検品パレットはり紙帳票出力定義（ＨＴ）（新潟用）		wms
4002	受入検品パレットはり紙帳票出力定義（ＨＴ）（松本用）		wms
4003	受入検品パレットはり紙帳票出力定義（ＨＴ）（金沢用）		wms
4004	受入検品パレットはり紙帳票出力定義（ＨＴ）（浜松用）		wms
4005	受入検品パレットはり紙帳票出力定義（ＨＴ）（名古屋用）		wms
4006	受入検品パレットはり紙帳票出力定義（ＨＴ）（大阪用）		wms
4007	受入検品パレットはり紙帳票出力定義（ＨＴ）（泉大津用）		wms
4008	受入検品パレットはり紙帳票出力定義（ＨＴ）（神戸用）		wms
4009	受入検品パレットはり紙帳票出力定義（ＨＴ）（米子用）		wms
4010	受入検品パレットはり紙帳票出力定義（ＨＴ）（岡山用）		wms
4011	受入検品パレットはり紙帳票出力定義（ＨＴ）（広島用）		wms
4012	受入検品パレットはり紙帳票出力定義（ＨＴ）（高松用）		wms
4013	受入検品パレットはり紙帳票出力定義（ＨＴ）（福岡用）		wms
4014	受入検品パレットはり紙帳票出力定義（ＨＴ）（小倉用）		wms
4015	受入検品パレットはり紙帳票出力定義（ＨＴ）（鹿児島用）		wms
4016	受入検品パレットはり紙帳票出力定義（ＨＴ）（沖縄用）		wms
4017	受入検品パレットはり紙帳票出力定義（ＨＴ）（青森用）		wms
4018	受入検品パレットはり紙帳票出力定義（ＨＴ）（ＣＡＰ用）		wms
4019	受入検品パレットはり紙帳票出力定義（ＨＴ）（京都用）		wms
4020	受入検品パレットはり紙帳票出力定義（ＨＴ）（大井東用）		wms
4021	受入検品パレットはり紙帳票出力定義（ＨＴ）（埼玉配送用）		wms
4022	分割はい替パレットはり紙帳票出力定義（ＨＴ）（札幌用）		wms
4023	分割はい替パレットはり紙帳票出力定義（ＨＴ）（釧路用）		wms
4024	分割はい替パレットはり紙帳票出力定義（ＨＴ）（盛岡用）		wms
4025	分割はい替パレットはり紙帳票出力定義（ＨＴ）（仙台用）		wms
4026	分割はい替パレットはり紙帳票出力定義（ＨＴ）（水戸用）		wms
4027	分割はい替パレットはり紙帳票出力定義（ＨＴ）（宇都宮用）		wms
4028	分割はい替パレットはり紙帳票出力定義（ＨＴ）（高崎用）		wms
4029	分割はい替パレットはり紙帳票出力定義（ＨＴ）（埼玉用）		wms
4030	分割はい替パレットはり紙帳票出力定義（ＨＴ）（新座用）		wms
4031	分割はい替パレットはり紙帳票出力定義（ＨＴ）（千葉用）		wms
4032	分割はい替パレットはり紙帳票出力定義（ＨＴ）（羽田用）		wms
4033	分割はい替パレットはり紙帳票出力定義（ＨＴ）（東京用）		wms
4034	分割はい替パレットはり紙帳票出力定義（ＨＴ）（神奈川用）		wms
4035	分割はい替パレットはり紙帳票出力定義（ＨＴ）（新潟用）		wms
4036	分割はい替パレットはり紙帳票出力定義（ＨＴ）（松本用）		wms
4037	分割はい替パレットはり紙帳票出力定義（ＨＴ）（金沢用）		wms
4038	分割はい替パレットはり紙帳票出力定義（ＨＴ）（浜松用）		wms
4039	分割はい替パレットはり紙帳票出力定義（ＨＴ）（名古屋用）		wms
4040	分割はい替パレットはり紙帳票出力定義（ＨＴ）（大阪用）		wms
4041	分割はい替パレットはり紙帳票出力定義（ＨＴ）（泉大津用）		wms
4042	分割はい替パレットはり紙帳票出力定義（ＨＴ）（神戸用）		wms
4043	分割はい替パレットはり紙帳票出力定義（ＨＴ）（米子用）		wms
4044	分割はい替パレットはり紙帳票出力定義（ＨＴ）（岡山用）		wms
4045	分割はい替パレットはり紙帳票出力定義（ＨＴ）（広島用）		wms
4046	分割はい替パレットはり紙帳票出力定義（ＨＴ）（高松用）		wms
4047	分割はい替パレットはり紙帳票出力定義（ＨＴ）（福岡用）		wms
4048	分割はい替パレットはり紙帳票出力定義（ＨＴ）（小倉用）		wms
4049	分割はい替パレットはり紙帳票出力定義（ＨＴ）（鹿児島用）		wms
4050	分割はい替パレットはり紙帳票出力定義（ＨＴ）（沖縄用）		wms
4051	分割はい替パレットはり紙帳票出力定義（ＨＴ）（青森用）		wms
4052	分割はい替パレットはり紙帳票出力定義（ＨＴ）（ＣＡＰ用）		wms
4053	分割はい替パレットはり紙帳票出力定義（ＨＴ）（京都用）		wms
4054	分割はい替パレットはり紙帳票出力定義（ＨＴ）（大井東用）		wms
4055	分割はい替パレットはり紙帳票出力定義（ＨＴ）（埼玉配送用）		wms
4056	うしろ補充		wms
4057	まえ補充		wms
4058	取出		wms
4059	基本数量		wms
4060	保管場（分割はい替）		wms
4061	山出し		wms
4062	山出し（カートン）		wms
4063	画面修正		wms
4064	補充		wms
4065	仕分済		wms
4066	仕分済（ケース単位出荷）		wms
4067	出荷済		wms
4068	引取場出荷		wms
4069	引取場解除		wms
4070	製品移動（融通）		wms
4071	前補充分割		wms
4072	追跡不能		wms
4073	製品移動（仕分場）		wms
4074	製品移動（引取場）		wms
4075	在庫調査補正		wms
4076	仕分済（即時）		wms
4077	仕分場出荷		wms
4078	製品移動（仕分場）出荷		wms
4079	製品移動（引取場）出荷		wms
4080	製品移動（融通）出荷		wms
4081	製品移動（その他）出荷		wms
4082	取出（引取場補充）		wms
4083	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（札幌用）		wms
4084	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（釧路用）		wms
4085	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（盛岡用）		wms
4086	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（仙台用）		wms
4087	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（水戸用）		wms
4088	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（宇都宮用）		wms
4089	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（高崎用）		wms
4090	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（埼玉用）		wms
4091	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（新座用）		wms
4092	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（千葉用）		wms
4093	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（羽田用）		wms
4094	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（東京用）		wms
4095	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（神奈川用）		wms
4096	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（新潟用）		wms
4097	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（松本用）		wms
4098	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（金沢用）		wms
4099	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（浜松用）		wms
4100	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（名古屋用）		wms
4101	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（大阪用）		wms
4102	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（泉大津用）		wms
4103	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（神戸用）		wms
4104	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（米子用）		wms
4105	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（岡山用）		wms
4106	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（広島用）		wms
4107	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（高松用）		wms
4108	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（福岡用）		wms
4109	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（小倉用）		wms
4110	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（鹿児島用）		wms
4111	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（沖縄用）		wms
4112	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（青森用）		wms
4113	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（ＣＡＰ用）		wms
4114	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（京都用）		wms
4115	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（大井東用）		wms
4116	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（埼玉配送用）		wms
4117	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（札幌用）		wms
4118	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（釧路用）		wms
4119	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（盛岡用）		wms
4120	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（仙台用）		wms
4121	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（水戸用）		wms
4122	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（宇都宮用）		wms
4123	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（高崎用）		wms
4124	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（埼玉用）		wms
4125	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（新座用）		wms
4126	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（千葉用）		wms
4127	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（羽田用）		wms
4128	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（東京用）		wms
4129	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（神奈川用）		wms
4130	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（新潟用）		wms
4131	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（松本用）		wms
4132	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（金沢用）		wms
4133	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（浜松用）		wms
4134	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（名古屋用）		wms
4135	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（大阪用）		wms
4136	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（泉大津用）		wms
4137	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（神戸用）		wms
4138	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（米子用）		wms
4139	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（岡山用）		wms
