CLASS_DTL_ID	CLASS_ID	CLASS_DTL_CD	DICT_ID	VIEW_ORDER	DEFAULT_FLG
2363	391	HN001L02	1740	8	0
2364	391	HN001L03	1740	9	0
2365	391	HS001L01	4342	10	0
2366	391	HS001L02	4342	11	0
2367	391	HS002L01	4343	12	0
2368	391	HS002L02	4343	13	0
2369	391	HS003L01	4344	14	0
2370	391	HS003L02	4344	15	0
2371	391	HZ002L01	4820	16	0
2372	391	HZ002L02	4820	17	0
2373	391	HZ003L01	3527	18	0
2374	391	HZ003L02	3527	19	0
2375	391	HZ005L01	4821	20	0
2376	391	HZ005L02	4821	21	0
2377	391	HZ001L01	4348	22	0
2378	391	HZ001L02	4348	23	0
2379	391	HZ008L01	4349	24	0
2380	391	HZ008L02	4349	25	0
2381	391	HZ004L01	4350	26	0
2382	391	HZ004L02	4350	27	0
2383	391	HZ007L01	4351	28	0
2384	391	HZ007L02	4351	29	0
2385	391	HZ006L01	4352	30	0
2386	391	HZ006L02	4352	31	0
2387	391	TH002L01	4355	32	0
2388	391	TH002L02	4355	33	0
2389	392	1	4822	1	0
2390	393	0	4220	1	0
2391	393	1	4065	2	0
2392	394	L1	4246	1	0
2393	394	L2	4247	2	0
2394	394	L3	4248	3	0
2395	394	L4	4249	4	0
2396	394	L5	4250	5	0
2397	394	L6	4251	6	0
2398	394	L7	4252	7	0
2399	394	L8	4253	8	0
2400	394	L9	4254	9	0
2401	394	B1	4255	10	0
2402	394	B2	2117	11	0
2403	394	B3	4256	12	0
2404	394	B4	4257	13	0
2405	394	B5	4258	14	0
2406	394	99	1155	15	0
2407	394	9903	3515	16	0
2408	394	9905	2002	17	0
2409	394	9910	3514	18	0
2410	395	1	4823	1	0
2411	395	2	4824	2	0
2412	395	3	4825	3	0
2413	396	11	4819	1	0
2414	396	12	4759	2	0
2415	396	13	4826	3	0
2416	396	14	4827	4	0
2417	396	01	4828	5	0
2418	396	02	4829	6	0
2419	396	03	4830	7	0
2420	396	04	4827	8	0
2421	396	05	4831	9	0
2422	396	06	4804	10	0
2423	396	07	4832	11	0
2424	396	21	4833	12	0
2425	396	22	4834	13	0
2426	396	23	4835	14	0
2427	396	31	4836	15	0
2428	396	32	4837	16	0
2429	397	0	1787	1	0
2430	397	1	1788	2	0
2431	398	0	4838	1	0
2432	398	1	2649	2	0
2433	399	ALL	4839	1	0
2434	399	CYCLE	4840	2	0
2435	399	SELECT	4841	3	0
2436	400	0	4842	1	0
2437	400	1	4843	2	0
2438	401	0	4813	1	0
2439	401	1	4844	2	0
2440	402	0	4845	1	0
2441	402	1	4846	2	0
2442	402	2	4847	3	0
2443	403	A000	3544	1	0
2444	403	0001	3545	2	0
2445	404	0	4848	1	0
2446	404	1	4849	2	0
2447	405	0	4850	1	0
2448	405	1	4851	2	0
2449	406	RETUN	4775	1	0
2450	406	RGET	4776	2	0
2451	407	200	4852	1	0
2452	407	250	4853	2	0
2453	407	300	1849	3	0
2454	407	400	805	4	0
2455	407	500	4854	5	0
2456	407	750	1908	6	0
2457	407	790	3777	7	0
2458	407	800	3778	8	0
2459	408	0000	4855	1	0
2460	408	0100	692	2	0
2461	408	0300	972	3	0
2462	408	0900	805	4	0
2463	409	01	3517	1	0
2464	409	02	3521	2	0
2465	409	03	3515	3	0
2466	409	04	4758	4	0
2467	409	05	4795	5	0
2468	409	06	4856	6	0
2469	410	1	3625	1	0
2470	410	2	3626	2	0
2471	410	3	3162	3	0
2472	411	0	4857	1	0
2473	411	1	4858	2	0
2474	411	2	4859	3	0
2475	412	0	2919	1	0
2476	412	1	4860	2	0
2477	412	2	4861	3	0
2478	413	0	4862	1	0
2479	413	1	4863	2	0
2480	414	0	4864	1	1
2481	414	1	4865	2	0
2482	415	0	4854	1	0
2483	415	1	4866	2	0
2484	416	0	1755	1	0
2485	416	1	4867	2	0
2486	417	A000	3544	1	0
2487	417	0001	3545	2	0
2488	417	K001	4868	3	0
2489	418	1	4813	1	0
2490	418	2	4813	2	0
2491	418	3	4813	3	0
2492	418	4	4813	4	0
2493	418	5	4844	5	0
2494	418	9	4844	6	0
2495	419	01	3517	1	0
2496	419	02	3521	2	0
2497	419	03	3515	3	0
2498	419	04	4758	4	0
2499	419	05	4795	5	0
2500	419	06	4856	6	0
2501	420	150	4869	1	0
2502	420	170	4870	2	0
2503	420	200	4871	3	0
2504	420	500	4872	4	0
2505	420	550	4873	5	0
2506	420	900	4874	6	0
2507	420	950	4875	7	0
2508	421	100	4876	1	0
2509	421	200	4877	2	0
2510	421	550	4878	3	0
2511	421	600	4879	4	0
2512	421	860	4880	5	0
2513	421	870	4881	6	0
2514	421	880	4882	7	0
2515	421	900	4883	8	0
2516	422	_	4884	1	0
2517	422	N	3174	2	0
2518	422	R	3617	3	0
2519	422	T	3619	4	0
2520	423	01	3517	1	0
2521	423	02	3521	2	0
2522	423	03	3515	3	0
2523	423	04	4758	4	0
2524	423	06	4856	5	0
2525	423	07	4885	6	0
2526	424	00	4856	1	0
2527	424	01	4886	2	0
2528	424	02	4887	3	0
2529	424	03	4888	4	0
2530	424	04	4889	5	0
2531	424	05	3550	6	0
2532	424	06	4890	7	0
2533	424	07	3543	8	0
2534	424	08	4891	9	0
2535	424	99	1766	10	0
2536	425	00	4813	1	0
2537	425	01	4844	2	0
2538	425	02	4892	3	0
2539	426	JP45	4893	1	0
2540	426	JP46	4894	2	0
2541	427	Z002	1864	1	0
2542	427	Z005	1863	2	0
2543	428	1	3551	1	0
2544	428	2	3552	2	0
2545	428	3	3553	3	0
2546	428	4	3554	4	0
2547	428	5	3555	5	0
2548	428	6	826	6	0
2549	429	0	4895	1	0
2550	429	1	4896	2	0
2551	429	2	4897	3	0
2552	429	3	4898	4	0
2553	430	0	4900	1	0
2554	430	1	4899	2	0
2555	431	0	4900	1	0
2556	432	0	4901	1	0
2557	432	1	1856	2	0
2558	432	2	4902	3	0
2559	433	00	2074	1	0
2560	433	10	2076	2	0
2561	433	20	4903	3	0
2562	433	30	4904	4	0
2563	434	1	4905	1	0
2564	434	2	4906	2	0
2565	434	3	4907	3	0
2566	435	0	4908	1	0
2567	435	1	4909	2	0
2568	436	0	4910	1	0
2569	436	1	4911	2	0
2570	437	0	4572	1	0
2571	437	1	4573	2	0
2572	437	2	1463	3	0
2573	438	0	4762	1	0
2574	438	1	1857	2	0
2575	439	0	4819	1	0
2576	439	9	4759	2	0
2577	440	ZO01	5177	1	0
2578	440	ZO02	5178	2	0
2579	440	ZO03	5179	3	0
2580	440	ZO04	5180	4	0
2581	440	ZO05	5181	5	0
2582	440	ZO06	5182	6	0
2583	440	ZO07	5183	7	0
2584	440	ZO08	5184	8	0
2585	440	ZO09	5185	9	0
2586	440	ZO10	5186	10	0
2587	440	ZO11	5187	11	0
2588	440	ZO15	5188	12	0
2589	440	ZO18	5189	13	0
2590	440	ZO22	5190	14	0
2591	440	ZO23	5191	15	0
2592	440	ZO24	5192	16	0
2593	440	ZO25	5193	17	0
2594	440	ZO31	5194	18	0
2595	440	ZO32	5195	19	0
2596	440	ZO33	5196	20	0
2597	440	ZO34	5197	21	0
2598	440	ZO35	5198	22	0
2599	440	ZO36	5199	23	0
2600	440	ZO37	5200	24	0
2601	440	ZO38	5201	25	0
2602	440	ZO71	5202	26	0
2603	440	ZO72	5203	27	0
2604	440	ZO73	5204	28	0
2605	440	ZO74	5205	29	0
2606	440	ZO75	5206	30	0
2607	440	ZO76	5207	31	0
2608	440	ZO81	5208	32	0
2609	440	ZO82	5209	33	0
2610	440	ZO83	5210	34	0
2611	440	ZO84	5211	35	0
2612	440	ZO86	5212	36	0
2613	440	ZO87	5213	37	0
2614	440	ZO88	5214	38	0
2615	440	ZO91	5215	39	0
2616	440	ZO92	5216	40	0
2617	440	ZO93	5217	41	0
2618	440	ZO94	5218	42	0
2619	440	ZO99	5219	43	0
2620	440	ZZUB	5220	44	0
2621	440	ZZZZ	765	45	0
2622	441	0	5147	1	1
2623	441	1	5446	2	0
2624	441	2	5447	3	0
2625	441	3	5448	4	0
2626	441	4	1819	5	0
2627	442	0	5449	1	0
2628	442	1	5450	2	0
2629	443	0	5451	1	0
2630	443	1	5452	2	0
2631	443	2	5453	3	0
2632	443	3	5454	4	0
2633	444	1	5455	1	0
2634	444	2	5456	2	0
2635	444	3	5457	3	0
2636	444	4	5458	4	0
2637	444	5	5459	5	0
2638	444	6	5460	6	0
2639	444	7	5461	7	0
2640	445	0	5462	1	0
2641	445	1	5463	2	0
2642	445	2	5464	3	0
2643	446	a	5465	1	0
2644	446	b	5466	2	0
2645	446	c	5467	3	0
2646	446	d	5468	4	0
2647	447	a	1552	1	0
2648	447	b	1553	2	0
2649	447	c	1554	3	0
2650	448	20	5534	1	0
2651	448	21	4830	2	0
2652	448	24	5535	3	0
2653	448	27	5536	4	0
2654	448	28	5537	5	0
2655	448	29	5538	6	0
2656	448	30	2002	7	0
2657	448	31	5539	8	0
2658	448	32	5540	9	0
2659	448	33	5541	10	0
2660	448	34	5542	11	0
2661	448	35	5543	12	0
2662	448	36	5544	13	0
2663	448	37	5545	14	0
2664	448	40	5546	15	0
2665	448	41	5547	16	0
2666	448	44	5548	17	0
2667	448	47	5549	18	0
2668	448	48	5550	19	0
2669	448	49	5551	20	0
2670	448	50	5552	21	0
2671	448	60	5553	22	0
2672	448	61	5554	23	0
2673	448	62	5555	24	0
2674	448	63	5556	25	0
2675	448	64	5557	26	0
2676	448	65	5558	27	0
2677	448	66	5559	28	0
2678	448	67	5560	29	0
2679	449	0	3605	1	0
2680	449	1	3606	2	0
2681	450	1	5617	1	0
2682	451	1	4244	1	0
2683	451	2	2670	2	0
2684	452	A000	3544	1	0
2685	452	0002	5630	2	0
2686	452	0001	3545	3	0
2687	452	0000	765	4	0
2688	453	0	3504	1	0
2689	453	1	4824	1	0
2690	453	2	5815	1	0
2691	454	0	5816	1	0
2692	454	1	5817	2	0
2693	454	2	5818	3	0
2694	454	3	5819	4	0
2695	455	3030	5821	1	0
