DICT_CULTURE_ID	DICT_ID	CULTURE_ID	DICT_NM
10894	4194	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（千葉用）
10895	4195	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（羽田用）
10896	4196	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（東京用）
10897	4197	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（神奈川用）
10898	4198	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（新潟用）
10899	4199	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（松本用）
10900	4200	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（金沢用）
10901	4201	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（浜松用）
10902	4202	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（名古屋用）
10903	4203	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（大阪用）
10904	4204	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（泉大津用）
10905	4205	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（神戸用）
10906	4206	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（米子用）
10907	4207	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（岡山用）
10908	4208	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（広島用）
10909	4209	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（高松用）
10910	4210	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（福岡用）
10911	4211	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（小倉用）
10912	4212	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（鹿児島用）
10913	4213	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（沖縄用）
10914	4214	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（青森用）
10915	4215	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（ＣＡＰ用）
10916	4216	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（京都用）
10917	4217	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（大井東用）
10918	4218	1	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（埼玉配送用）
10919	4219	1	不明ケース判定期間（月）
10920	4220	1	ラック内
10921	4221	1	1ケース
10922	4222	1	2ケース
10923	4223	1	3ケース
10924	4224	1	補充済
10925	4225	1	出荷処理中
10926	4226	1	仮補充
10927	4227	1	取出済
10928	4228	1	山出し（製品移動）
10929	4229	1	取出済（仕分場）
10930	4230	1	取出済（引取場）
10931	4231	1	保管場格納
10932	4232	1	山出し（ケース）
10933	4233	1	山出し（混在）
10934	4234	1	製品移動（ケース）
10935	4235	1	製品移動（カートン）
10936	4236	1	製品移動（混在）
10937	4237	1	送信対象
10938	4238	1	作成対象（分類前）
10939	4239	1	作成対象（倉庫内）
10940	4240	1	作成対象（仕分済）
10941	4241	1	作成対象（出荷済）
10942	4242	1	作成対象（融通済）
10943	4243	1	作成対象（その他）
10944	4244	1	開始
10945	4245	1	中間
10946	4246	1	L1
10947	4247	1	L2
10948	4248	1	L3
10949	4249	1	L4
10950	4250	1	L5
10951	4251	1	L6
10952	4252	1	L7
10953	4253	1	L8
10954	4254	1	L9
10955	4255	1	B1
10956	4256	1	B3
10957	4257	1	B4
10958	4258	1	B5
10959	4259	1	B6
10960	4260	1	B7
10961	4261	1	B8
10962	4262	1	B9
10963	4263	1	輸入在庫調査有無（札幌用）
10964	4264	1	輸入在庫調査有無（釧路用）
10965	4265	1	輸入在庫調査有無（盛岡用）
10966	4266	1	輸入在庫調査有無（仙台用）
10967	4267	1	輸入在庫調査有無（水戸用）
10968	4268	1	輸入在庫調査有無（宇都宮用）
10969	4269	1	輸入在庫調査有無（高崎用）
10970	4270	1	輸入在庫調査有無（埼玉用）
10971	4271	1	輸入在庫調査有無（新座用）
10972	4272	1	輸入在庫調査有無（千葉用）
10973	4273	1	輸入在庫調査有無（羽田用）
10974	4274	1	輸入在庫調査有無（東京用）
10975	4275	1	輸入在庫調査有無（神奈川用）
10976	4276	1	輸入在庫調査有無（新潟用）
10977	4277	1	輸入在庫調査有無（松本用）
10978	4278	1	輸入在庫調査有無（金沢用）
10979	4279	1	輸入在庫調査有無（浜松用）
10980	4280	1	輸入在庫調査有無（名古屋用）
10981	4281	1	輸入在庫調査有無（大阪用）
10982	4282	1	輸入在庫調査有無（泉大津用）
10983	4283	1	輸入在庫調査有無（神戸用）
10984	4284	1	輸入在庫調査有無（米子用）
10985	4285	1	輸入在庫調査有無（岡山用）
10986	4286	1	輸入在庫調査有無（広島用）
10987	4287	1	輸入在庫調査有無（高松用）
10988	4288	1	輸入在庫調査有無（福岡用）
10989	4289	1	輸入在庫調査有無（小倉用）
10990	4290	1	輸入在庫調査有無（鹿児島用）
10991	4291	1	輸入在庫調査有無（沖縄用）
10992	4292	1	輸入在庫調査有無（青森用）
10993	4293	1	輸入在庫調査有無（ＣＡＰ用）
10994	4294	1	輸入在庫調査有無（京都用）
10995	4295	1	輸入在庫調査有無（大井東用）
10996	4296	1	輸入在庫調査有無（埼玉配送用）
10997	4297	1	はり紙検品スキャン可否フラグ（札幌用）
10998	4298	1	はり紙検品スキャン可否フラグ（釧路用）
10999	4299	1	はり紙検品スキャン可否フラグ（盛岡用）
11000	4300	1	はり紙検品スキャン可否フラグ（仙台用）
11001	4301	1	はり紙検品スキャン可否フラグ（水戸用）
11002	4302	1	はり紙検品スキャン可否フラグ（宇都宮用）
11003	4303	1	はり紙検品スキャン可否フラグ（高崎用）
11004	4304	1	はり紙検品スキャン可否フラグ（埼玉用）
11005	4305	1	はり紙検品スキャン可否フラグ（新座用）
11006	4306	1	はり紙検品スキャン可否フラグ（千葉用）
11007	4307	1	はり紙検品スキャン可否フラグ（羽田用）
11008	4308	1	はり紙検品スキャン可否フラグ（東京用）
11009	4309	1	はり紙検品スキャン可否フラグ（神奈川用）
11010	4310	1	はり紙検品スキャン可否フラグ（新潟用）
11011	4311	1	はり紙検品スキャン可否フラグ（松本用）
11012	4312	1	はり紙検品スキャン可否フラグ（金沢用）
11013	4313	1	はり紙検品スキャン可否フラグ（浜松用）
11014	4314	1	はり紙検品スキャン可否フラグ（名古屋用）
11015	4315	1	はり紙検品スキャン可否フラグ（大阪用）
11016	4316	1	はり紙検品スキャン可否フラグ（泉大津用）
11017	4317	1	はり紙検品スキャン可否フラグ（神戸用）
11018	4318	1	はり紙検品スキャン可否フラグ（米子用）
11019	4319	1	はり紙検品スキャン可否フラグ（岡山用）
11020	4320	1	はり紙検品スキャン可否フラグ（広島用）
11021	4321	1	はり紙検品スキャン可否フラグ（高松用）
11022	4322	1	はり紙検品スキャン可否フラグ（福岡用）
11023	4323	1	はり紙検品スキャン可否フラグ（小倉用）
11024	4324	1	はり紙検品スキャン可否フラグ（鹿児島用）
11025	4325	1	はり紙検品スキャン可否フラグ（沖縄用）
11026	4326	1	はり紙検品スキャン可否フラグ（青森用）
11027	4327	1	はり紙検品スキャン可否フラグ（ＣＡＰ用）
11028	4328	1	はり紙検品スキャン可否フラグ（京都用）
11029	4329	1	はり紙検品スキャン可否フラグ（大井東用）
11030	4330	1	はり紙検品スキャン可否フラグ（埼玉配送用）
11031	4331	1	コンテナ３１ｆｔ
11032	4332	1	ＰＭ
11033	4333	1	ＢＡＴ
11034	4334	1	（国産）大井商品処理センター
11035	4335	1	大井保税センター
11036	4336	1	（空白）
11037	4337	1	開差有
11038	4338	1	開差無
11039	4339	1	変更済
11040	4340	1	ログアウト確認
11041	4341	1	はり紙検品
11042	4342	1	山出し作業
11043	4343	1	製品移動
11044	4344	1	引継検品
11045	4345	1	ケース単位出荷
11046	4346	1	保管場在庫照会
11047	4347	1	ケース情報照会
11048	4348	1	保管場在庫調査
11049	4349	1	引取場在庫調査
11050	4350	1	仕分場在庫調査
11051	4351	1	国税還付品在庫調査
11052	4352	1	かし品在庫調査
11053	4353	1	引取場受入登録
11054	4354	1	引取場受入解除
11055	4355	1	返品業務
11056	4356	1	在庫調査
11057	4357	1	引取場管理
11058	4358	1	融通山出しスキャン可否フラグ（札幌用）
11059	4359	1	融通山出しスキャン可否フラグ（釧路用）
11060	4360	1	融通山出しスキャン可否フラグ（盛岡用）
11061	4361	1	融通山出しスキャン可否フラグ（仙台用）
11062	4362	1	融通山出しスキャン可否フラグ（水戸用）
11063	4363	1	融通山出しスキャン可否フラグ（宇都宮用）
11064	4364	1	融通山出しスキャン可否フラグ（高崎用）
11065	4365	1	融通山出しスキャン可否フラグ（埼玉用）
11066	4366	1	融通山出しスキャン可否フラグ（新座用）
11067	4367	1	融通山出しスキャン可否フラグ（千葉用）
11068	4368	1	融通山出しスキャン可否フラグ（羽田用）
11069	4369	1	融通山出しスキャン可否フラグ（東京用）
11070	4370	1	融通山出しスキャン可否フラグ（神奈川用）
11071	4371	1	融通山出しスキャン可否フラグ（新潟用）
11072	4372	1	融通山出しスキャン可否フラグ（松本用）
11073	4373	1	融通山出しスキャン可否フラグ（金沢用）
11074	4374	1	融通山出しスキャン可否フラグ（浜松用）
11075	4375	1	融通山出しスキャン可否フラグ（名古屋用）
11076	4376	1	融通山出しスキャン可否フラグ（大阪用）
11077	4377	1	融通山出しスキャン可否フラグ（泉大津用）
11078	4378	1	融通山出しスキャン可否フラグ（神戸用）
11079	4379	1	融通山出しスキャン可否フラグ（米子用）
11080	4380	1	融通山出しスキャン可否フラグ（岡山用）
11081	4381	1	融通山出しスキャン可否フラグ（広島用）
11082	4382	1	融通山出しスキャン可否フラグ（高松用）
11083	4383	1	融通山出しスキャン可否フラグ（小倉用）
11084	4384	1	融通山出しスキャン可否フラグ（福岡用）
11085	4385	1	融通山出しスキャン可否フラグ（鹿児島用）
11086	4386	1	融通山出しスキャン可否フラグ（沖縄用）
11087	4387	1	融通山出しスキャン可否フラグ（青森用）
11088	4388	1	融通山出しスキャン可否フラグ（ＣＡＰ用）
11089	4389	1	融通山出しスキャン可否フラグ（京都用）
11090	4390	1	融通山出しスキャン可否フラグ（大井東用）
11091	4391	1	融通山出しスキャン可否フラグ（埼玉配送用）
11092	4392	1	作業実績
11093	4393	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（札幌用）
11094	4394	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（釧路用）
11095	4395	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（盛岡用）
11096	4396	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（仙台用）
11097	4397	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（水戸用）
11098	4398	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（宇都宮用）
11099	4399	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（高崎用）
11100	4400	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（埼玉用）
11101	4401	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（新座用）
11102	4402	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（千葉用）
11103	4403	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（羽田用）
11104	4404	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（東京用）
11105	4405	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（神奈川用）
11106	4406	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（新潟用）
11107	4407	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（松本用）
11108	4408	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（金沢用）
11109	4409	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（浜松用）
11110	4410	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（名古屋用）
11111	4411	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（大阪用）
11112	4412	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（泉大津用）
11113	4413	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（神戸用）
11114	4414	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（米子用）
11115	4415	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（岡山用）
11116	4416	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（広島用）
11117	4417	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（高松用）
11118	4418	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（福岡用）
11119	4419	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（小倉用）
11120	4420	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（鹿児島用）
11121	4421	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（沖縄用）
11122	4422	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（青森用）
11123	4423	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（ＣＡＰ用）
11124	4424	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（京都用）
11125	4425	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（大井東用）
11126	4426	1	仕分場在庫調査製造年月日調査逆転リスト（仕分場）帳票出力定義（ＨＴ）（埼玉配送用）
11127	4427	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（札幌用）
11128	4428	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（釧路用）
11129	4429	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（盛岡用）
11130	4430	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（仙台用）
11131	4431	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（水戸用）
11132	4432	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（宇都宮用）
11133	4433	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（高崎用）
11134	4434	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（埼玉用）
11135	4435	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（新座用）
11136	4436	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（千葉用）
11137	4437	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（羽田用）
11138	4438	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（東京用）
11139	4439	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（神奈川用）
11140	4440	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（新潟用）
11141	4441	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（松本用）
11142	4442	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（金沢用）
11143	4443	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（浜松用）
11144	4444	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（名古屋用）
11145	4445	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（大阪用）
11146	4446	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（泉大津用）
11147	4447	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（神戸用）
11148	4448	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（米子用）
11149	4449	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（岡山用）
11150	4450	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（広島用）
11151	4451	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（高松用）
11152	4452	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（福岡用）
11153	4453	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（小倉用）
11154	4454	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（鹿児島用）
11155	4455	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（沖縄用）
11156	4456	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（青森用）
11157	4457	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（ＣＡＰ用）
11158	4458	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（京都用）
11159	4459	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（大井東用）
11160	4460	1	引取場在庫調査製造年月日調査逆転リスト（引取場）帳票出力定義（埼玉配送用）
11161	4461	1	（ラインブロック）
11162	4462	1	製品追跡移行フラグ（札幌用）
11163	4463	1	製品追跡移行フラグ（釧路用）
11164	4464	1	製品追跡移行フラグ（盛岡用）
11165	4465	1	製品追跡移行フラグ（仙台用）
11166	4466	1	製品追跡移行フラグ（水戸用）
11167	4467	1	製品追跡移行フラグ（宇都宮用）
11168	4468	1	製品追跡移行フラグ（高崎用）
11169	4469	1	製品追跡移行フラグ（埼玉用）
11170	4470	1	製品追跡移行フラグ（新座用）
11171	4471	1	製品追跡移行フラグ（千葉用）
11172	4472	1	製品追跡移行フラグ（羽田用）
11173	4473	1	製品追跡移行フラグ（東京用）
11174	4474	1	製品追跡移行フラグ（神奈川用）
11175	4475	1	製品追跡移行フラグ（新潟用）
11176	4476	1	製品追跡移行フラグ（松本用）
11177	4477	1	製品追跡移行フラグ（金沢用）
11178	4478	1	製品追跡移行フラグ（浜松用）
11179	4479	1	製品追跡移行フラグ（名古屋用）
11180	4480	1	製品追跡移行フラグ（大阪用）
11181	4481	1	製品追跡移行フラグ（泉大津用）
11182	4482	1	製品追跡移行フラグ（神戸用）
11183	4483	1	製品追跡移行フラグ（米子用）
11184	4484	1	製品追跡移行フラグ（岡山用）
11185	4485	1	製品追跡移行フラグ（広島用）
11186	4486	1	製品追跡移行フラグ（高松用）
11187	4487	1	製品追跡移行フラグ（福岡用）
11188	4488	1	製品追跡移行フラグ（小倉用）
11189	4489	1	製品追跡移行フラグ（鹿児島用）
11190	4490	1	製品追跡移行フラグ（沖縄用）
11191	4491	1	製品追跡移行フラグ（青森用）
11192	4492	1	製品追跡移行フラグ（ＣＡＰ用）
11193	4493	1	製品追跡移行フラグ（京都用）
11194	4494	1	製品追跡移行フラグ（大井東用）
11195	4495	1	製品追跡移行フラグ（埼玉配送用）
11196	4496	1	詰合せ（国産）
11197	4497	1	詰合せ（輸入）
11198	4498	1	号機
11199	4499	1	製品追跡情報確認
11200	4500	1	製品追跡情報照会
11201	4501	1	製品追跡情報送信
11202	4502	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（札幌用）
11203	4503	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（釧路用）
11204	4504	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（盛岡用）
11205	4505	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（仙台用）
11206	4506	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（水戸用）
11207	4507	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（宇都宮用）
11208	4508	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（高崎用）
11209	4509	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（埼玉用）
11210	4510	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（新座用）
11211	4511	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（千葉用）
11212	4512	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（羽田用）
11213	4513	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（東京用）
11214	4514	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（小倉）
11215	4515	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（神奈川用）
11216	4516	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（新潟用）
11217	4517	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（松本用）
11218	4518	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（金沢用）
11219	4519	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（浜松用）
11220	4520	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（名古屋用）
11221	4521	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（大阪用）
11222	4522	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（泉大津用）
11223	4523	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（神戸用）
11224	4524	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（米子用）
11225	4525	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（岡山用）
11226	4526	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（広島用）
11227	4527	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（高松用）
11228	4528	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（福岡用）
11229	4529	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（鹿児島用）
11230	4530	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（沖縄用）
11231	4531	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（青森用）
11232	4532	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（ＣＡＰ用）
11233	4533	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（京都用）
11234	4534	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（大井東用）
11235	4535	1	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（埼玉配送用）
11236	4536	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（札幌用）
11237	4537	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（釧路用）
11238	4538	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（盛岡用）
11239	4539	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（仙台用）
11240	4540	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（水戸用）
11241	4541	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（宇都宮用）
11242	4542	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（高崎用）
11243	4543	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（埼玉用）
11244	4544	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（新座用）
11245	4545	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（千葉用）
11246	4546	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（羽田用）
11247	4547	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（東京用）
11248	4548	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（小倉）
11249	4549	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（神奈川用）
11250	4550	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（新潟用）
11251	4551	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（松本用）
11252	4552	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（金沢用）
11253	4553	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（浜松用）
11254	4554	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（名古屋用）
11255	4555	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（大阪用）
11256	4556	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（泉大津用）
11257	4557	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（神戸用）
11258	4558	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（米子用）
11259	4559	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（岡山用）
11260	4560	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（広島用）
11261	4561	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（高松用）
11262	4562	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（福岡用）
11263	4563	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（鹿児島用）
11264	4564	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（沖縄用）
11265	4565	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（青森用）
11266	4566	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（ＣＡＰ用）
11267	4567	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（京都用）
11268	4568	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（大井東用）
11269	4569	1	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（埼玉配送用）
11270	4570	1	２月
11271	4571	1	９月
11272	4572	1	未登録
11273	4573	1	登録済
11274	4574	1	しない
11275	4575	1	する
11276	4576	1	当月
11277	4577	1	当月前後１ヶ月
11278	4578	1	当月前後２ヶ月
11279	4579	1	当月前後３ヶ月
11280	4580	1	当月前後４ヶ月
11281	4581	1	未登録または登録済のみ表示
11282	4582	1	初期値
11283	4583	1	販物Ⅲ移行フラグ（札幌用）
11284	4584	1	販物Ⅲ移行フラグ（釧路用）
11285	4585	1	販物Ⅲ移行フラグ（盛岡用）
11286	4586	1	販物Ⅲ移行フラグ（仙台用）
11287	4587	1	販物Ⅲ移行フラグ（水戸用）
11288	4588	1	販物Ⅲ移行フラグ（宇都宮用）
11289	4589	1	販物Ⅲ移行フラグ（高崎用）
11290	4590	1	販物Ⅲ移行フラグ（埼玉用）
11291	4591	1	販物Ⅲ移行フラグ（新座用）
11292	4592	1	販物Ⅲ移行フラグ（千葉用）
11293	4593	1	販物Ⅲ移行フラグ（羽田用）
11294	4594	1	販物Ⅲ移行フラグ（東京用）
11295	4595	1	販物Ⅲ移行フラグ（神奈川用）
11296	4596	1	販物Ⅲ移行フラグ（新潟用）
11297	4597	1	販物Ⅲ移行フラグ（松本用）
11298	4598	1	販物Ⅲ移行フラグ（金沢用）
11299	4599	1	販物Ⅲ移行フラグ（浜松用）
11300	4600	1	販物Ⅲ移行フラグ（名古屋用）
11301	4601	1	販物Ⅲ移行フラグ（大阪用）
11302	4602	1	販物Ⅲ移行フラグ（泉大津用）
11303	4603	1	販物Ⅲ移行フラグ（神戸用）
11304	4604	1	販物Ⅲ移行フラグ（米子用）
11305	4605	1	販物Ⅲ移行フラグ（岡山用）
11306	4606	1	販物Ⅲ移行フラグ（広島用）
11307	4607	1	販物Ⅲ移行フラグ（高松用）
11308	4608	1	販物Ⅲ移行フラグ（福岡用）
11309	4609	1	販物Ⅲ移行フラグ（小倉用）
11310	4610	1	販物Ⅲ移行フラグ（鹿児島用）
11311	4611	1	販物Ⅲ移行フラグ（沖縄用）
11312	4612	1	販物Ⅲ移行フラグ（青森用）
